ATM_ID,Location,Latitude,Longitude,Area_Type,City,Monthly_Transactions,Avg_Withdrawal_Amount,ATM_Status,Last_Used_Days_Ago
ATM00334,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1922,1165,Active,30
ATM00335,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,1460,Active,24
ATM00336,Swargate,18.5018,73.8636,IT Hub,Pune,1156,3469,Active,18
ATM00337,Baner,18.559,73.7862,Mixed,Pune,514,2487,Active,26
ATM00338,Yerwada,18.5626,73.877,Residential,Pune,2004,3344,Active,18
ATM00339,Viman Nagar,18.5679,73.9143,Commercial,Pune,967,3574,Active,8
ATM00340,Shivaji Nagar,18.53,73.85,Residential,Pune,0,2503,Active,74
ATM00341,Yerwada,18.5626,73.877,IT Hub,Pune,0,4091,Active,8
ATM00342,Baner,18.559,73.7862,Commercial,Pune,933,2460,Active,7
ATM00343,Yerwada,18.5626,73.877,Residential,Pune,1980,1794,Active,13
ATM00344,Swargate,18.5018,73.8636,Mixed,Pune,393,3072,Active,68
ATM00345,Aundh,18.5579,73.8077,Commercial,Pune,2374,3093,Active,16
ATM00346,Shivaji Nagar,18.53,73.85,Mixed,Pune,599,2681,Active,41
ATM00347,Hinjewadi,18.5911,73.7389,Residential,Pune,0,2735,Active,3
ATM00348,Swargate,18.5018,73.8636,Mixed,Pune,0,4664,Active,31
ATM00349,Kothrud,18.5074,73.8077,Residential,Pune,0,4728,Active,61
ATM00350,Viman Nagar,18.5679,73.9143,Residential,Pune,1741,2688,Active,73
ATM00351,Camp,18.5167,73.8567,Mixed,Pune,1059,2752,Active,29
ATM00352,Aundh,18.5579,73.8077,Residential,Pune,1606,3621,Active,79
ATM00353,Swargate,18.5018,73.8636,IT Hub,Pune,1825,1853,Active,56
ATM00354,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,3170,Active,52
ATM00355,Swargate,18.5018,73.8636,IT Hub,Pune,3409,4315,Active,47
ATM00356,Swargate,18.5018,73.8636,Mixed,Pune,1363,4213,Active,29
ATM00357,Hadapsar,18.5089,73.9235,Mixed,Pune,1822,3191,Active,32
ATM00358,Shivaji Nagar,18.53,73.85,Residential,Pune,2696,2614,Active,3
ATM00359,Hadapsar,18.5089,73.9235,Residential,Pune,940,3274,Active,50
ATM00360,Camp,18.5167,73.8567,Residential,Pune,673,3694,Active,52
ATM00361,Kothrud,18.5074,73.8077,Mixed,Pune,0,2494,Active,50
ATM00362,Swargate,18.5018,73.8636,IT Hub,Pune,26,2171,Active,18
ATM00363,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,2389,Active,3
ATM00364,Hinjewadi,18.5911,73.7389,Mixed,Pune,1178,1554,Active,1
ATM00365,Swargate,18.5018,73.8636,Residential,Pune,1565,1751,Active,23
ATM00366,Kothrud,18.5074,73.8077,Commercial,Pune,493,3563,Active,10
ATM00367,Kothrud,18.5074,73.8077,Commercial,Pune,3168,2332,Active,6
ATM00368,Aundh,18.5579,73.8077,Residential,Pune,428,2494,Active,26
ATM00369,Kothrud,18.5074,73.8077,IT Hub,Pune,0,2537,Active,52
ATM00370,Baner,18.559,73.7862,Mixed,Pune,0,4109,Active,26
ATM00371,Shivaji Nagar,18.53,73.85,IT Hub,Pune,1867,3086,Active,41
ATM00372,Viman Nagar,18.5679,73.9143,Commercial,Pune,3348,2820,Active,15
ATM00373,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,1475,Active,8
ATM00374,Kothrud,18.5074,73.8077,Residential,Pune,2079,3942,Active,20
ATM00375,Swargate,18.5018,73.8636,Residential,Pune,3301,2572,Active,106
ATM00376,Yerwada,18.5626,73.877,Mixed,Pune,1185,2870,Active,1
ATM00377,Shivaji Nagar,18.53,73.85,IT Hub,Pune,100,3866,Active,81
ATM00378,Swargate,18.5018,73.8636,Commercial,Pune,4405,3278,Active,45
ATM00379,Aundh,18.5579,73.8077,Residential,Pune,0,3926,Active,12
ATM00380,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1114,3851,Active,0
ATM00381,Hinjewadi,18.5911,73.7389,Residential,Pune,4752,3098,Active,4
ATM00382,Aundh,18.5579,73.8077,Mixed,Pune,396,3294,Active,12
ATM00383,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2447,3966,Active,33
ATM00384,Camp,18.5167,73.8567,Mixed,Pune,2558,4223,Active,26
ATM00385,Hadapsar,18.5089,73.9235,Commercial,Pune,2586,3965,Active,2
ATM00386,Hinjewadi,18.5911,73.7389,Residential,Pune,1762,2513,Active,37
ATM00387,Swargate,18.5018,73.8636,Commercial,Pune,2179,2562,Active,12
ATM00388,Shivaji Nagar,18.53,73.85,Mixed,Pune,245,2215,Active,33
ATM00389,Hadapsar,18.5089,73.9235,IT Hub,Pune,2706,2249,Active,87
ATM00390,Viman Nagar,18.5679,73.9143,Residential,Pune,1924,3238,Active,18
ATM00391,Shivaji Nagar,18.53,73.85,Commercial,Pune,1285,3296,Active,2
ATM00392,Aundh,18.5579,73.8077,Commercial,Pune,350,1952,Active,18
ATM00393,Hinjewadi,18.5911,73.7389,Residential,Pune,3167,3601,Active,0
ATM00394,Aundh,18.5579,73.8077,Mixed,Pune,2231,3042,Active,5
ATM00395,Baner,18.559,73.7862,Commercial,Pune,2233,2986,Active,10
ATM00396,Aundh,18.5579,73.8077,Mixed,Pune,550,2231,Active,64
ATM00397,Kothrud,18.5074,73.8077,Mixed,Pune,2036,3629,Active,34
ATM00398,Baner,18.559,73.7862,Residential,Pune,2804,2179,Active,47
ATM00399,Camp,18.5167,73.8567,Commercial,Pune,0,3262,Active,7
ATM00400,Kothrud,18.5074,73.8077,Residential,Pune,3494,3556,Active,26
ATM00401,Aundh,18.5579,73.8077,Residential,Pune,0,3877,Active,18
ATM00402,Shivaji Nagar,18.53,73.85,IT Hub,Pune,1602,1147,Active,25
ATM00403,Viman Nagar,18.5679,73.9143,IT Hub,Pune,689,3067,Active,43
ATM00404,Viman Nagar,18.5679,73.9143,IT Hub,Pune,3915,3719,Active,24
ATM00405,Kothrud,18.5074,73.8077,Mixed,Pune,0,2866,Active,5
ATM00406,Aundh,18.5579,73.8077,IT Hub,Pune,33,2413,Active,43
ATM00407,Yerwada,18.5626,73.877,Mixed,Pune,0,2747,Active,31
ATM00408,Baner,18.559,73.7862,Mixed,Pune,2629,1930,Active,2
ATM00409,Hadapsar,18.5089,73.9235,IT Hub,Pune,1230,3164,Active,5
ATM00410,Yerwada,18.5626,73.877,Mixed,Pune,1558,2856,Active,45
ATM00411,Baner,18.559,73.7862,Mixed,Pune,1725,2182,Active,96
ATM00412,Viman Nagar,18.5679,73.9143,Commercial,Pune,1792,3067,Active,24
ATM00413,Aundh,18.5579,73.8077,Commercial,Pune,0,2302,Active,60
ATM00414,Kothrud,18.5074,73.8077,Residential,Pune,0,2780,Active,17
ATM00415,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,1575,Active,3
ATM00416,Swargate,18.5018,73.8636,Mixed,Pune,3619,4725,Active,46
ATM00417,Hinjewadi,18.5911,73.7389,Residential,Pune,0,4050,Active,2
ATM00418,Hadapsar,18.5089,73.9235,IT Hub,Pune,1943,3299,Active,20
ATM00419,Camp,18.5167,73.8567,Commercial,Pune,0,2724,Active,4
ATM00420,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,3990,Active,75
ATM00421,Camp,18.5167,73.8567,Residential,Pune,1398,2810,Active,63
ATM00422,Kothrud,18.5074,73.8077,Residential,Pune,2475,2735,Active,72
ATM00423,Baner,18.559,73.7862,IT Hub,Pune,0,3060,Active,96
ATM00424,Hadapsar,18.5089,73.9235,Commercial,Pune,1605,2533,Active,36
ATM00425,Aundh,18.5579,73.8077,Residential,Pune,1104,2802,Active,45
ATM00426,Hadapsar,18.5089,73.9235,Commercial,Pune,1821,2109,Active,3
ATM00427,Yerwada,18.5626,73.877,Mixed,Pune,0,3523,Active,27
ATM00428,Baner,18.559,73.7862,Mixed,Pune,0,3103,Active,27
ATM00429,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,3107,Active,10
ATM00430,Aundh,18.5579,73.8077,Mixed,Pune,1736,3457,Active,1
ATM00431,Viman Nagar,18.5679,73.9143,Residential,Pune,1906,2957,Active,41
ATM00432,Kothrud,18.5074,73.8077,Residential,Pune,847,2301,Active,46
ATM00433,Camp,18.5167,73.8567,Commercial,Pune,66,1008,Active,37
ATM00434,Shivaji Nagar,18.53,73.85,Residential,Pune,1775,2500,Active,21
ATM00435,Yerwada,18.5626,73.877,IT Hub,Pune,0,2806,Active,19
ATM00436,Aundh,18.5579,73.8077,Mixed,Pune,3454,4671,Active,28
ATM00437,Camp,18.5167,73.8567,Commercial,Pune,2213,4219,Active,5
ATM00438,Viman Nagar,18.5679,73.9143,Residential,Pune,1262,1729,Active,28
ATM00439,Baner,18.559,73.7862,Mixed,Pune,768,3126,Active,4
ATM00440,Baner,18.559,73.7862,Mixed,Pune,0,3798,Active,3
ATM00441,Shivaji Nagar,18.53,73.85,Commercial,Pune,392,4639,Active,2
ATM00442,Aundh,18.5579,73.8077,Residential,Pune,1273,1790,Active,7
ATM00443,Viman Nagar,18.5679,73.9143,Residential,Pune,0,2328,Active,51
ATM00444,Hadapsar,18.5089,73.9235,IT Hub,Pune,822,3773,Active,37
ATM00445,Aundh,18.5579,73.8077,Mixed,Pune,781,1771,Active,5
ATM00446,Yerwada,18.5626,73.877,Mixed,Pune,23,2829,Active,20
ATM00447,Aundh,18.5579,73.8077,Commercial,Pune,100,2778,Active,49
ATM00448,Hadapsar,18.5089,73.9235,IT Hub,Pune,2196,3716,Active,91
ATM00449,Swargate,18.5018,73.8636,Commercial,Pune,1791,3863,Active,7
ATM00450,Camp,18.5167,73.8567,Residential,Pune,1209,2337,Active,2
ATM00451,Kothrud,18.5074,73.8077,Residential,Pune,2127,2722,Active,91
ATM00452,Hinjewadi,18.5911,73.7389,Residential,Pune,2397,3552,Active,27
ATM00453,Hinjewadi,18.5911,73.7389,Mixed,Pune,1169,3556,Active,36
ATM00454,Aundh,18.5579,73.8077,Residential,Pune,0,2887,Active,37
ATM00455,Kothrud,18.5074,73.8077,Mixed,Pune,308,2743,Active,56
ATM00456,Yerwada,18.5626,73.877,Residential,Pune,0,2825,Active,28
ATM00457,Viman Nagar,18.5679,73.9143,Commercial,Pune,637,3342,Active,69
ATM00458,Kothrud,18.5074,73.8077,Mixed,Pune,0,2344,Active,2
ATM00459,Kothrud,18.5074,73.8077,Mixed,Pune,390,3411,Active,9
ATM00460,Camp,18.5167,73.8567,Residential,Pune,1546,3215,Active,81
ATM00461,Hinjewadi,18.5911,73.7389,Commercial,Pune,2168,3245,Active,16
ATM00462,Aundh,18.5579,73.8077,Mixed,Pune,0,4491,Active,2
ATM00463,Hadapsar,18.5089,73.9235,Mixed,Pune,0,1863,Active,13
ATM00464,Viman Nagar,18.5679,73.9143,Commercial,Pune,1470,2707,Active,15
ATM00465,Hadapsar,18.5089,73.9235,Commercial,Pune,2844,2387,Active,84
ATM00466,Baner,18.559,73.7862,Mixed,Pune,3537,2317,Active,2
ATM00467,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1426,2218,Active,19
ATM00468,Hadapsar,18.5089,73.9235,IT Hub,Pune,0,3324,Active,38
ATM00469,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2876,1781,Active,24
ATM00470,Baner,18.559,73.7862,Residential,Pune,907,3798,Active,90
ATM00471,Yerwada,18.5626,73.877,IT Hub,Pune,904,2833,Active,21
ATM00472,Hinjewadi,18.5911,73.7389,Commercial,Pune,0,1333,Active,103
ATM00473,Camp,18.5167,73.8567,Commercial,Pune,403,2503,Active,103
ATM00474,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,3932,Active,20
ATM00475,Aundh,18.5579,73.8077,Residential,Pune,1240,3160,Active,14
ATM00476,Viman Nagar,18.5679,73.9143,IT Hub,Pune,3568,3075,Active,17
ATM00477,Hinjewadi,18.5911,73.7389,IT Hub,Pune,3021,3981,Active,25
ATM00478,Yerwada,18.5626,73.877,Commercial,Pune,0,3072,Active,4
ATM00479,Aundh,18.5579,73.8077,Commercial,Pune,722,3671,Active,47
ATM00480,Yerwada,18.5626,73.877,Mixed,Pune,2098,1684,Active,4
ATM00481,Yerwada,18.5626,73.877,IT Hub,Pune,0,2813,Active,10
ATM00482,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,3716,Active,32
ATM00483,Camp,18.5167,73.8567,Mixed,Pune,1273,2526,Active,43
ATM00484,Yerwada,18.5626,73.877,Mixed,Pune,0,3983,Active,23
ATM00485,Hinjewadi,18.5911,73.7389,IT Hub,Pune,2410,3392,Active,3
ATM00486,Shivaji Nagar,18.53,73.85,Mixed,Pune,1090,3350,Active,2
ATM00487,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,2613,Active,12
ATM00488,Shivaji Nagar,18.53,73.85,Mixed,Pune,239,2566,Active,3
ATM00489,Kothrud,18.5074,73.8077,Mixed,Pune,956,1585,Active,1
ATM00490,Yerwada,18.5626,73.877,Commercial,Pune,295,3623,Active,13
ATM00491,Baner,18.559,73.7862,Commercial,Pune,4368,2952,Active,49
ATM00492,Kothrud,18.5074,73.8077,Commercial,Pune,3834,3503,Active,25
ATM00493,Viman Nagar,18.5679,73.9143,Commercial,Pune,774,4391,Active,2
ATM00494,Viman Nagar,18.5679,73.9143,Residential,Pune,0,3717,Active,13
ATM00495,Hadapsar,18.5089,73.9235,Commercial,Pune,0,3832,Active,33
ATM00496,Baner,18.559,73.7862,Residential,Pune,55,2976,Active,22
ATM00497,Baner,18.559,73.7862,Commercial,Pune,580,3835,Active,32
ATM00498,Hadapsar,18.5089,73.9235,Commercial,Pune,1139,2385,Active,64
ATM00499,Baner,18.559,73.7862,IT Hub,Pune,2685,2217,Active,2
ATM00500,Yerwada,18.5626,73.877,Mixed,Pune,2582,2337,Active,174
ATM00501,Aundh,18.5579,73.8077,Mixed,Pune,0,2889,Active,25
ATM00502,Viman Nagar,18.5679,73.9143,Mixed,Pune,339,3693,Active,2
ATM00503,Camp,18.5167,73.8567,Residential,Pune,0,3338,Active,110
ATM00504,Camp,18.5167,73.8567,Commercial,Pune,3403,2779,Active,1
ATM00505,Hinjewadi,18.5911,73.7389,Mixed,Pune,741,4163,Active,68
ATM00506,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,2154,Active,4
ATM00507,Yerwada,18.5626,73.877,Mixed,Pune,103,3218,Active,29
ATM00508,Aundh,18.5579,73.8077,Mixed,Pune,1102,4515,Active,55
ATM00509,Swargate,18.5018,73.8636,Mixed,Pune,0,3837,Active,17
ATM00510,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1332,3714,Active,28
ATM00511,Aundh,18.5579,73.8077,IT Hub,Pune,2616,3215,Active,59
ATM00512,Aundh,18.5579,73.8077,IT Hub,Pune,2533,1628,Active,0
ATM00513,Camp,18.5167,73.8567,IT Hub,Pune,61,3357,Active,39
ATM00514,Hinjewadi,18.5911,73.7389,Mixed,Pune,853,2941,Active,2
ATM00515,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,4249,Active,25
ATM00516,Yerwada,18.5626,73.877,Commercial,Pune,1427,2601,Active,50
ATM00517,Yerwada,18.5626,73.877,IT Hub,Pune,43,2419,Active,17
ATM00518,Camp,18.5167,73.8567,IT Hub,Pune,2603,1757,Active,6
ATM00519,Camp,18.5167,73.8567,Commercial,Pune,2241,3586,Active,41
ATM00520,Camp,18.5167,73.8567,Residential,Pune,17,2333,Active,20
ATM00521,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,3382,Active,11
ATM00522,Camp,18.5167,73.8567,IT Hub,Pune,0,3641,Active,12
ATM00523,Viman Nagar,18.5679,73.9143,Residential,Pune,2598,2673,Active,21
ATM00524,Kothrud,18.5074,73.8077,Mixed,Pune,103,3098,Active,3
ATM00525,Hinjewadi,18.5911,73.7389,Residential,Pune,0,1460,Active,91
ATM00526,Kothrud,18.5074,73.8077,IT Hub,Pune,577,3035,Active,39
ATM00527,Swargate,18.5018,73.8636,Residential,Pune,0,3937,Active,24
ATM00528,Camp,18.5167,73.8567,Commercial,Pune,0,2329,Active,24
ATM00529,Hinjewadi,18.5911,73.7389,Mixed,Pune,1367,4219,Active,44
ATM00530,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,1295,Active,16
ATM00531,Hinjewadi,18.5911,73.7389,Commercial,Pune,0,2989,Active,261
ATM00532,Swargate,18.5018,73.8636,Residential,Pune,0,4794,Active,63
ATM00533,Baner,18.559,73.7862,Mixed,Pune,1454,3061,Active,15
ATM00534,Hadapsar,18.5089,73.9235,Mixed,Pune,3403,3749,Active,52
ATM00535,Hadapsar,18.5089,73.9235,Mixed,Pune,0,1661,Active,19
ATM00536,Hinjewadi,18.5911,73.7389,IT Hub,Pune,750,3354,Active,35
ATM00537,Aundh,18.5579,73.8077,IT Hub,Pune,299,3454,Active,8
ATM00538,Shivaji Nagar,18.53,73.85,Commercial,Pune,2402,2814,Active,5
ATM00539,Kothrud,18.5074,73.8077,Commercial,Pune,0,2220,Active,70
ATM00540,Baner,18.559,73.7862,IT Hub,Pune,1677,2801,Active,7
ATM00541,Swargate,18.5018,73.8636,Commercial,Pune,3653,2730,Active,86
ATM00542,Aundh,18.5579,73.8077,Commercial,Pune,1614,2285,Active,9
ATM00543,Viman Nagar,18.5679,73.9143,IT Hub,Pune,426,2512,Active,8
ATM00544,Swargate,18.5018,73.8636,Mixed,Pune,2330,3023,Active,5
ATM00545,Swargate,18.5018,73.8636,Commercial,Pune,0,4366,Active,19
ATM00546,Baner,18.559,73.7862,IT Hub,Pune,0,1972,Active,31
ATM00547,Yerwada,18.5626,73.877,Mixed,Pune,0,2375,Active,4
ATM00548,Shivaji Nagar,18.53,73.85,IT Hub,Pune,23,2468,Active,36
ATM00549,Aundh,18.5579,73.8077,Commercial,Pune,387,1582,Active,71
ATM00550,Viman Nagar,18.5679,73.9143,Residential,Pune,734,4228,Active,67
ATM00551,Aundh,18.5579,73.8077,IT Hub,Pune,3123,1558,Active,48
ATM00552,Shivaji Nagar,18.53,73.85,Mixed,Pune,181,2387,Active,0
ATM00553,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,2284,Active,25
ATM00554,Hinjewadi,18.5911,73.7389,Commercial,Pune,1540,2624,Active,56
ATM00555,Viman Nagar,18.5679,73.9143,Commercial,Pune,735,3159,Active,17
ATM00556,Yerwada,18.5626,73.877,Residential,Pune,2960,3574,Active,4
ATM00557,Aundh,18.5579,73.8077,IT Hub,Pune,0,2718,Active,69
ATM00558,Viman Nagar,18.5679,73.9143,Residential,Pune,2838,3185,Active,23
ATM00559,Kothrud,18.5074,73.8077,IT Hub,Pune,0,3284,Active,16
ATM00560,Kothrud,18.5074,73.8077,Residential,Pune,2491,2884,Active,7
ATM00561,Swargate,18.5018,73.8636,Commercial,Pune,1204,2694,Active,3
ATM00562,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,2103,Active,16
ATM00563,Aundh,18.5579,73.8077,Mixed,Pune,390,2924,Active,14
ATM00564,Aundh,18.5579,73.8077,Commercial,Pune,980,3487,Active,24
ATM00565,Kothrud,18.5074,73.8077,Residential,Pune,340,2295,Active,91
ATM00566,Yerwada,18.5626,73.877,IT Hub,Pune,2558,4302,Active,29
ATM00567,Kothrud,18.5074,73.8077,IT Hub,Pune,480,3753,Active,35
ATM00568,Aundh,18.5579,73.8077,Mixed,Pune,1190,2774,Active,11
ATM00569,Yerwada,18.5626,73.877,Mixed,Pune,0,2423,Active,40
ATM00570,Hinjewadi,18.5911,73.7389,Residential,Pune,0,2249,Active,15
ATM00571,Swargate,18.5018,73.8636,Commercial,Pune,3185,2901,Active,22
ATM00572,Hinjewadi,18.5911,73.7389,Residential,Pune,712,3537,Active,17
ATM00573,Hadapsar,18.5089,73.9235,Mixed,Pune,3398,3181,Active,17
ATM00574,Baner,18.559,73.7862,Residential,Pune,0,3934,Active,8
ATM00575,Hinjewadi,18.5911,73.7389,Mixed,Pune,1420,2995,Active,2
ATM00576,Yerwada,18.5626,73.877,Mixed,Pune,0,3168,Active,84
ATM00577,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2250,2853,Active,182
ATM00578,Camp,18.5167,73.8567,Mixed,Pune,2438,3193,Active,4
ATM00579,Camp,18.5167,73.8567,Commercial,Pune,1583,3780,Active,5
ATM00580,Yerwada,18.5626,73.877,Mixed,Pune,0,3077,Active,4
ATM00581,Hadapsar,18.5089,73.9235,IT Hub,Pune,1196,2730,Active,20
ATM00582,Swargate,18.5018,73.8636,IT Hub,Pune,0,3242,Active,5
ATM00583,Hinjewadi,18.5911,73.7389,Residential,Pune,3058,3525,Active,37
ATM00584,Baner,18.559,73.7862,Commercial,Pune,1979,2963,Active,15
ATM00585,Aundh,18.5579,73.8077,Commercial,Pune,419,2464,Active,5
ATM00586,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,500,Active,18
ATM00587,Aundh,18.5579,73.8077,IT Hub,Pune,1752,553,Active,34
ATM00588,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,2627,Active,11
ATM00589,Shivaji Nagar,18.53,73.85,Mixed,Pune,3769,1897,Active,22
ATM00590,Hinjewadi,18.5911,73.7389,Commercial,Pune,0,2661,Active,50
ATM00591,Baner,18.559,73.7862,IT Hub,Pune,1513,3519,Active,0
ATM00592,Baner,18.559,73.7862,Residential,Pune,1962,2441,Active,14
ATM00593,Kothrud,18.5074,73.8077,Residential,Pune,2109,1529,Active,5
ATM00594,Hadapsar,18.5089,73.9235,Residential,Pune,0,3621,Active,15
ATM00595,Hinjewadi,18.5911,73.7389,IT Hub,Pune,3326,3154,Active,80
ATM00596,Baner,18.559,73.7862,Residential,Pune,0,3921,Active,31
ATM00597,Aundh,18.5579,73.8077,Mixed,Pune,830,3382,Active,0
ATM00598,Aundh,18.5579,73.8077,IT Hub,Pune,721,2236,Active,5
ATM00599,Viman Nagar,18.5679,73.9143,Residential,Pune,911,2810,Active,27
ATM00600,Shivaji Nagar,18.53,73.85,Residential,Pune,880,2404,Active,27
ATM00601,Hadapsar,18.5089,73.9235,Residential,Pune,0,4132,Active,74
ATM00602,Baner,18.559,73.7862,Mixed,Pune,0,2203,Active,107
ATM00603,Viman Nagar,18.5679,73.9143,Commercial,Pune,937,1388,Active,7
ATM00604,Baner,18.559,73.7862,Residential,Pune,614,3083,Active,91
ATM00605,Hadapsar,18.5089,73.9235,Residential,Pune,1909,2391,Active,8
ATM00606,Baner,18.559,73.7862,Commercial,Pune,1919,2269,Active,33
ATM00607,Aundh,18.5579,73.8077,Mixed,Pune,3575,2460,Active,6
ATM00608,Swargate,18.5018,73.8636,Mixed,Pune,2810,4128,Active,6
ATM00609,Viman Nagar,18.5679,73.9143,Commercial,Pune,1579,2391,Active,55
ATM00610,Aundh,18.5579,73.8077,IT Hub,Pune,0,3294,Active,2
ATM00611,Aundh,18.5579,73.8077,IT Hub,Pune,3967,2789,Active,13
ATM00612,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,2137,Active,2
ATM00613,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,4186,Active,1
ATM00614,Hinjewadi,18.5911,73.7389,Mixed,Pune,1565,2440,Active,37
ATM00615,Hadapsar,18.5089,73.9235,Residential,Pune,2187,2950,Active,15
ATM00616,Swargate,18.5018,73.8636,Residential,Pune,2556,3968,Active,66
ATM00617,Viman Nagar,18.5679,73.9143,Residential,Pune,0,2464,Active,61
ATM00618,Kothrud,18.5074,73.8077,IT Hub,Pune,2085,4989,Active,40
ATM00619,Baner,18.559,73.7862,Commercial,Pune,0,4127,Active,174
ATM00620,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,4239,Active,2
ATM00621,Swargate,18.5018,73.8636,Commercial,Pune,1842,3387,Active,31
ATM00622,Yerwada,18.5626,73.877,IT Hub,Pune,1265,2703,Active,19
ATM00623,Yerwada,18.5626,73.877,Residential,Pune,3098,2227,Active,27
ATM00624,Hadapsar,18.5089,73.9235,Commercial,Pune,0,2006,Active,53
ATM00625,Swargate,18.5018,73.8636,IT Hub,Pune,1526,3287,Active,26
ATM00626,Kothrud,18.5074,73.8077,Commercial,Pune,2722,2677,Active,43
ATM00627,Kothrud,18.5074,73.8077,Commercial,Pune,783,1038,Active,36
ATM00628,Hinjewadi,18.5911,73.7389,Residential,Pune,1391,3750,Active,4
ATM00629,Aundh,18.5579,73.8077,IT Hub,Pune,904,2211,Active,71
ATM00630,Hadapsar,18.5089,73.9235,Mixed,Pune,1766,2833,Active,9
ATM00631,Yerwada,18.5626,73.877,Commercial,Pune,859,4082,Active,14
ATM00632,Aundh,18.5579,73.8077,Residential,Pune,2304,2715,Active,2
ATM00633,Hadapsar,18.5089,73.9235,Commercial,Pune,3698,2794,Active,27
ATM00634,Viman Nagar,18.5679,73.9143,Mixed,Pune,1657,1912,Active,4
ATM00635,Swargate,18.5018,73.8636,IT Hub,Pune,0,5226,Active,75
ATM00636,Baner,18.559,73.7862,Mixed,Pune,3,3381,Active,14
ATM00637,Hadapsar,18.5089,73.9235,Residential,Pune,2437,3356,Active,5
ATM00638,Viman Nagar,18.5679,73.9143,Residential,Pune,1405,3625,Active,27
ATM00639,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1018,3943,Active,16
ATM00640,Shivaji Nagar,18.53,73.85,Residential,Pune,2816,2679,Active,1
ATM00641,Camp,18.5167,73.8567,Mixed,Pune,1530,2276,Active,0
ATM00642,Hadapsar,18.5089,73.9235,Commercial,Pune,2824,2194,Active,34
ATM00643,Aundh,18.5579,73.8077,Commercial,Pune,1426,3481,Active,79
ATM00644,Kothrud,18.5074,73.8077,Commercial,Pune,203,2686,Active,11
ATM00645,Aundh,18.5579,73.8077,IT Hub,Pune,542,1900,Active,7
ATM00646,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,2563,Active,16
ATM00647,Hinjewadi,18.5911,73.7389,Residential,Pune,3329,3541,Active,1
ATM00648,Camp,18.5167,73.8567,Residential,Pune,0,4055,Active,30
ATM00649,Yerwada,18.5626,73.877,Mixed,Pune,1012,2217,Active,50
ATM00650,Aundh,18.5579,73.8077,Residential,Pune,1013,1815,Active,76
ATM00651,Yerwada,18.5626,73.877,Mixed,Pune,1401,1728,Active,17
ATM00652,Viman Nagar,18.5679,73.9143,Residential,Pune,828,2636,Active,13
ATM00653,Baner,18.559,73.7862,IT Hub,Pune,2427,2931,Active,31
ATM00654,Camp,18.5167,73.8567,Residential,Pune,2534,3026,Active,48
ATM00655,Shivaji Nagar,18.53,73.85,Commercial,Pune,571,4411,Active,25
ATM00656,Aundh,18.5579,73.8077,IT Hub,Pune,2817,1993,Active,4
ATM00657,Hadapsar,18.5089,73.9235,Mixed,Pune,0,2276,Active,36
ATM00658,Camp,18.5167,73.8567,Residential,Pune,3400,3352,Active,30
ATM00659,Swargate,18.5018,73.8636,Residential,Pune,0,2795,Active,3
ATM00660,Yerwada,18.5626,73.877,Mixed,Pune,2176,3131,Active,4
ATM00661,Swargate,18.5018,73.8636,Mixed,Pune,1487,2430,Active,44
ATM00662,Yerwada,18.5626,73.877,Commercial,Pune,2386,2163,Active,69
ATM00663,Kothrud,18.5074,73.8077,IT Hub,Pune,1261,3558,Active,88
ATM00664,Hadapsar,18.5089,73.9235,IT Hub,Pune,3043,2586,Active,12
ATM00665,Kothrud,18.5074,73.8077,Residential,Pune,2001,3641,Active,1
ATM00666,Camp,18.5167,73.8567,Commercial,Pune,143,2600,Active,0
ATM00667,Swargate,18.5018,73.8636,Residential,Pune,20,3596,Active,12
ATM00668,Hadapsar,18.5089,73.9235,Residential,Pune,2200,3218,Active,51
ATM00669,Kothrud,18.5074,73.8077,Commercial,Pune,377,2708,Active,0
